Name,Tera Type,G-Atk,G-Def,GOOD,Ok,Bad,Weak To,Types
Slakoth,Water,SpA,Def,,"Grass, Electric",,"Grass, Electric",Normal
Slakoth,Grass,SpA,Def,,"Flying, Poison, Bug, Fire, Ice",,"Flying, Poison, Bug, Fire, Ice",Normal
Slakoth,Electric,SpA,Def,,Ground,,Ground,Normal
Slakoth,Psychic,SpA,Def,Ghost,"Bug, Dark",,"Bug, Ghost, Dark",Normal
Slakoth,Ice,SpA,Def,"Rock, Steel","Fighting, Fire",,"Fighting, Rock, Steel, Fire",Normal
Slakoth,Dragon,SpA,Def,,"Ice, Dragon, Fairy",,"Ice, Dragon, Fairy",Normal
Slakoth,Dark,SpA,Def,,"Fighting, Bug, Fairy",,"Fighting, Bug, Fairy",Normal
Slakoth,Fairy,SpA,Def,Steel,Poison,,"Poison, Steel",Normal
Vigoroth,Normal,SpA,Def,,Fighting,,Fighting,Normal
Vigoroth,Fighting,SpA,Def,,"Flying, Psychic, Fairy",,"Flying, Psychic, Fairy",Normal
Vigoroth,Flying,SpA,Def,Rock,"Electric, Ice",,"Rock, Electric, Ice",Normal
Vigoroth,Poison,SpA,Def,,"Ground, Psychic",,"Ground, Psychic",Normal
Vigoroth,Ground,SpA,Def,,"Water, Grass, Ice",,"Water, Grass, Ice",Normal
Vigoroth,Rock,SpA,Def,Steel,"Fighting, Ground, Water, Grass",,"Fighting, Ground, Steel, Water, Grass",Normal
Vigoroth,Bug,SpA,Def,Rock,"Flying, Fire",,"Flying, Rock, Fire",Normal
Vigoroth,Ghost,SpA,Def,Ghost,Dark,,"Ghost, Dark",Normal
Vigoroth,Steel,SpA,Def,,"Fighting, Ground, Fire",,"Fighting, Ground, Fire",Normal
Vigoroth,Fire,SpA,Def,Rock,"Ground, Water",,"Ground, Rock, Water",Normal
Vigoroth,Water,SpA,Def,,"Grass, Electric",,"Grass, Electric",Normal
Vigoroth,Grass,SpA,Def,,"Flying, Poison, Bug, Fire, Ice",,"Flying, Poison, Bug, Fire, Ice",Normal
Vigoroth,Electric,SpA,Def,,Ground,,Ground,Normal
Vigoroth,Psychic,SpA,Def,Ghost,"Bug, Dark",,"Bug, Ghost, Dark",Normal
Vigoroth,Ice,SpA,Def,"Rock, Steel","Fighting, Fire",,"Fighting, Rock, Steel, Fire",Normal
Vigoroth,Dragon,SpA,Def,,"Ice, Dragon, Fairy",,"Ice, Dragon, Fairy",Normal
Vigoroth,Dark,SpA,Def,,"Fighting, Bug, Fairy",,"Fighting, Bug, Fairy",Normal
Vigoroth,Fairy,SpA,Def,Steel,Poison,,"Poison, Steel",Normal
Slaking,Normal,SpA,Def,,Fighting,,Fighting,Normal
Slaking,Fighting,SpA,Def,,"Flying, Psychic, Fairy",,"Flying, Psychic, Fairy",Normal
Slaking,Flying,SpA,Def,Rock,"Electric, Ice",,"Rock, Electric, Ice",Normal
Slaking,Poison,SpA,Def,,"Ground, Psychic",,"Ground, Psychic",Normal
Slaking,Ground,SpA,Def,,"Water, Grass, Ice",,"Water, Grass, Ice",Normal
Slaking,Rock,SpA,Def,Steel,"Fighting, Ground, Water, Grass",,"Fighting, Ground, Steel, Water, Grass",Normal
Slaking,Bug,SpA,Def,Rock,"Flying, Fire",,"Flying, Rock, Fire",Normal
Slaking,Ghost,SpA,Def,Ghost,Dark,,"Ghost, Dark",Normal
Slaking,Steel,SpA,Def,,"Fighting, Ground, Fire",,"Fighting, Ground, Fire",Normal
Slaking,Fire,SpA,Def,Rock,"Ground, Water",,"Ground, Rock, Water",Normal
Slaking,Water,SpA,Def,,"Grass, Electric",,"Grass, Electric",Normal
Slaking,Grass,SpA,Def,,"Flying, Poison, Bug, Fire, Ice",,"Flying, Poison, Bug, Fire, Ice",Normal
Slaking,Electric,SpA,Def,,Ground,,Ground,Normal
Slaking,Psychic,SpA,Def,Ghost,"Bug, Dark",,"Bug, Ghost, Dark",Normal
Slaking,Ice,SpA,Def,"Rock, Steel","Fighting, Fire",,"Fighting, Rock, Steel, Fire",Normal
Slaking,Dragon,SpA,Def,,"Ice, Dragon, Fairy",,"Ice, Dragon, Fairy",Normal
Slaking,Dark,SpA,Def,,"Fighting, Bug, Fairy",,"Fighting, Bug, Fairy",Normal
Slaking,Fairy,SpA,Def,Steel,Poison,,"Poison, Steel",Normal
Oddish,Normal,Atk,SpD,,Fighting,"Ground, Rock, Water, Grass, Fairy",Fighting,"Grass, Poison"
Oddish,Fighting,Atk,SpD,Flying,Psychic,"Ground, Rock, Water, Grass, Fairy","Flying, Psychic, Fairy","Grass, Poison"
Oddish,Flying,Atk,SpD,,"Electric, Ice","Ground, Rock, Water, Grass, Fairy","Rock, Electric, Ice","Grass, Poison"
Oddish,Poison,Atk,SpD,,Psychic,"Ground, Rock, Water, Grass, Fairy","Ground, Psychic","Grass, Poison"
Oddish,Ground,Atk,SpD,,Ice,"Ground, Rock, Water, Grass, Fairy","Water, Grass, Ice","Grass, Poison"
Oddish,Rock,Atk,SpD,Steel,Fighting,"Ground, Rock, Water, Grass, Fairy","Fighting, Ground, Steel, Water, Grass","Grass, Poison"
Oddish,Bug,Atk,SpD,"Flying, Fire",,"Ground, Rock, Water, Grass, Fairy","Flying, Rock, Fire","Grass, Poison"
Oddish,Ghost,Atk,SpD,Ghost,Dark,"Ground, Rock, Water, Grass, Fairy","Ghost, Dark","Grass, Poison"
Oddish,Steel,Atk,SpD,Fire,Fighting,"Ground, Rock, Water, Grass, Fairy","Fighting, Ground, Fire","Grass, Poison"
Oddish,Fire,Atk,SpD,,,"Ground, Rock, Water, Grass, Fairy","Ground, Rock, Water","Grass, Poison"
Oddish,Water,Atk,SpD,,Electric,"Ground, Rock, Water, Grass, Fairy","Grass, Electric","Grass, Poison"
Oddish,Grass,Atk,SpD,"Flying, Poison, Bug, Fire",Ice,"Ground, Rock, Water, Grass, Fairy","Flying, Poison, Bug, Fire, Ice","Grass, Poison"
Oddish,Electric,Atk,SpD,,,"Ground, Rock, Water, Grass, Fairy",Ground,"Grass, Poison"
Oddish,Psychic,Atk,SpD,"Bug, Ghost",Dark,"Ground, Rock, Water, Grass, Fairy","Bug, Ghost, Dark","Grass, Poison"
Oddish,Ice,Atk,SpD,"Steel, Fire",Fighting,"Ground, Rock, Water, Grass, Fairy","Fighting, Rock, Steel, Fire","Grass, Poison"
Oddish,Dragon,Atk,SpD,Dragon,Ice,"Ground, Rock, Water, Grass, Fairy","Ice, Dragon, Fairy","Grass, Poison"
Oddish,Dark,Atk,SpD,Bug,Fighting,"Ground, Rock, Water, Grass, Fairy","Fighting, Bug, Fairy","Grass, Poison"
Oddish,Fairy,Atk,SpD,"Steel, Poison",,"Ground, Rock, Water, Grass, Fairy","Poison, Steel","Grass, Poison"
Gloom,Normal,Any,SpD,,Fighting,"Ground, Rock, Water, Grass, Fairy",Fighting,"Grass, Poison"
Gloom,Fighting,Any,SpD,Flying,Psychic,"Ground, Rock, Water, Grass, Fairy","Flying, Psychic, Fairy","Grass, Poison"
Gloom,Flying,Any,SpD,,"Electric, Ice","Ground, Rock, Water, Grass, Fairy","Rock, Electric, Ice","Grass, Poison"
Gloom,Poison,Any,SpD,,Psychic,"Ground, Rock, Water, Grass, Fairy","Ground, Psychic","Grass, Poison"
Gloom,Ground,Any,SpD,,Ice,"Ground, Rock, Water, Grass, Fairy","Water, Grass, Ice","Grass, Poison"
Gloom,Rock,Any,SpD,Steel,Fighting,"Ground, Rock, Water, Grass, Fairy","Fighting, Ground, Steel, Water, Grass","Grass, Poison"
Gloom,Bug,Any,SpD,"Flying, Fire",,"Ground, Rock, Water, Grass, Fairy","Flying, Rock, Fire","Grass, Poison"
Gloom,Ghost,Any,SpD,Ghost,Dark,"Ground, Rock, Water, Grass, Fairy","Ghost, Dark","Grass, Poison"
Gloom,Steel,Any,SpD,Fire,Fighting,"Ground, Rock, Water, Grass, Fairy","Fighting, Ground, Fire","Grass, Poison"
Gloom,Fire,Any,SpD,,,"Ground, Rock, Water, Grass, Fairy","Ground, Rock, Water","Grass, Poison"
Gloom,Water,Any,SpD,,Electric,"Ground, Rock, Water, Grass, Fairy","Grass, Electric","Grass, Poison"
Gloom,Grass,Any,SpD,"Flying, Poison, Bug, Fire",Ice,"Ground, Rock, Water, Grass, Fairy","Flying, Poison, Bug, Fire, Ice","Grass, Poison"
Gloom,Electric,Any,SpD,,,"Ground, Rock, Water, Grass, Fairy",Ground,"Grass, Poison"
Gloom,Psychic,Any,SpD,"Bug, Ghost",Dark,"Ground, Rock, Water, Grass, Fairy","Bug, Ghost, Dark","Grass, Poison"
Gloom,Ice,Any,SpD,"Steel, Fire",Fighting,"Ground, Rock, Water, Grass, Fairy","Fighting, Rock, Steel, Fire","Grass, Poison"
Gloom,Dragon,Any,SpD,Dragon,Ice,"Ground, Rock, Water, Grass, Fairy","Ice, Dragon, Fairy","Grass, Poison"
Gloom,Dark,Any,SpD,Bug,Fighting,"Ground, Rock, Water, Grass, Fairy","Fighting, Bug, Fairy","Grass, Poison"
Gloom,Fairy,Any,SpD,"Steel, Poison",,"Ground, Rock, Water, Grass, Fairy","Poison, Steel","Grass, Poison"
Vileplume,Normal,Any,SpD,,Fighting,"Ground, Rock, Water, Grass, Fairy",Fighting,"Grass, Poison"
Vileplume,Fighting,Any,SpD,Flying,Psychic,"Ground, Rock, Water, Grass, Fairy","Flying, Psychic, Fairy","Grass, Poison"
Vileplume,Flying,Any,SpD,,"Electric, Ice","Ground, Rock, Water, Grass, Fairy","Rock, Electric, Ice","Grass, Poison"
Vileplume,Poison,Any,SpD,,Psychic,"Ground, Rock, Water, Grass, Fairy","Ground, Psychic","Grass, Poison"
Vileplume,Ground,Any,SpD,,Ice,"Ground, Rock, Water, Grass, Fairy","Water, Grass, Ice","Grass, Poison"
Vileplume,Rock,Any,SpD,Steel,Fighting,"Ground, Rock, Water, Grass, Fairy","Fighting, Ground, Steel, Water, Grass","Grass, Poison"
Vileplume,Bug,Any,SpD,"Flying, Fire",,"Ground, Rock, Water, Grass, Fairy","Flying, Rock, Fire","Grass, Poison"
Vileplume,Ghost,Any,SpD,Ghost,Dark,"Ground, Rock, Water, Grass, Fairy","Ghost, Dark","Grass, Poison"
Vileplume,Steel,Any,SpD,Fire,Fighting,"Ground, Rock, Water, Grass, Fairy","Fighting, Ground, Fire","Grass, Poison"
Vileplume,Fire,Any,SpD,,,"Ground, Rock, Water, Grass, Fairy","Ground, Rock, Water","Grass, Poison"
Vileplume,Water,Any,SpD,,Electric,"Ground, Rock, Water, Grass, Fairy","Grass, Electric","Grass, Poison"
Vileplume,Grass,Any,SpD,"Flying, Poison, Bug, Fire",Ice,"Ground, Rock, Water, Grass, Fairy","Flying, Poison, Bug, Fire, Ice","Grass, Poison"
Vileplume,Electric,Any,SpD,,,"Ground, Rock, Water, Grass, Fairy",Ground,"Grass, Poison"
Vileplume,Psychic,Any,SpD,"Bug, Ghost",Dark,"Ground, Rock, Water, Grass, Fairy","Bug, Ghost, Dark","Grass, Poison"
Vileplume,Ice,Any,SpD,"Steel, Fire",Fighting,"Ground, Rock, Water, Grass, Fairy","Fighting, Rock, Steel, Fire","Grass, Poison"
Vileplume,Dragon,Any,SpD,Dragon,Ice,"Ground, Rock, Water, Grass, Fairy","Ice, Dragon, Fairy","Grass, Poison"
Vileplume,Dark,Any,SpD,Bug,Fighting,"Ground, Rock, Water, Grass, Fairy","Fighting, Bug, Fairy","Grass, Poison"
Vileplume,Fairy,Any,SpD,"Steel, Poison",,"Ground, Rock, Water, Grass, Fairy","Poison, Steel","Grass, Poison"
Bellossom,Normal,Any,Any,,Fighting,"Ground, Rock, Water",Fighting,Grass
Bellossom,Fighting,Any,Any,Flying,"Psychic, Fairy","Ground, Rock, Water","Flying, Psychic, Fairy",Grass
Bellossom,Flying,Any,Any,,"Electric, Ice","Ground, Rock, Water","Rock, Electric, Ice",Grass
Bellossom,Poison,Any,Any,,Psychic,"Ground, Rock, Water","Ground, Psychic",Grass
Bellossom,Ground,Any,Any,Grass,Ice,"Ground, Rock, Water","Water, Grass, Ice",Grass
Bellossom,Rock,Any,Any,"Steel, Grass",Fighting,"Ground, Rock, Water","Fighting, Ground, Steel, Water, Grass",Grass
Bellossom,Bug,Any,Any,"Flying, Fire",,"Ground, Rock, Water","Flying, Rock, Fire",Grass
Bellossom,Ghost,Any,Any,,"Ghost, Dark","Ground, Rock, Water","Ghost, Dark",Grass
Bellossom,Steel,Any,Any,Fire,Fighting,"Ground, Rock, Water","Fighting, Ground, Fire",Grass
Bellossom,Fire,Any,Any,,,"Ground, Rock, Water","Ground, Rock, Water",Grass
Bellossom,Water,Any,Any,Grass,Electric,"Ground, Rock, Water","Grass, Electric",Grass
Bellossom,Grass,Any,Any,"Flying, Poison, Bug, Fire",Ice,"Ground, Rock, Water","Flying, Poison, Bug, Fire, Ice",Grass
Bellossom,Electric,Any,Any,,,"Ground, Rock, Water",Ground,Grass
Bellossom,Psychic,Any,Any,Bug,"Ghost, Dark","Ground, Rock, Water","Bug, Ghost, Dark",Grass
Bellossom,Ice,Any,Any,"Steel, Fire",Fighting,"Ground, Rock, Water","Fighting, Rock, Steel, Fire",Grass
Bellossom,Dragon,Any,Any,Dragon,"Ice, Fairy","Ground, Rock, Water","Ice, Dragon, Fairy",Grass
Bellossom,Dark,Any,Any,Bug,"Fighting, Fairy","Ground, Rock, Water","Fighting, Bug, Fairy",Grass
Bellossom,Fairy,Any,Any,"Poison, Steel",,"Ground, Rock, Water","Poison, Steel",Grass
Diglett,Normal,Atk,Def,,Fighting,"Poison, Rock, Steel, Fire, Electric",Fighting,Ground
Diglett,Fighting,Atk,Def,Flying,"Psychic, Fairy","Poison, Rock, Steel, Fire, Electric","Flying, Psychic, Fairy",Ground
Diglett,Flying,Atk,Def,,Ice,"Poison, Rock, Steel, Fire, Electric","Rock, Electric, Ice",Ground
Diglett,Poison,Atk,Def,,"Ground, Psychic","Poison, Rock, Steel, Fire, Electric","Ground, Psychic",Ground
Diglett,Ground,Atk,Def,Grass,"Water, Ice","Poison, Rock, Steel, Fire, Electric","Water, Grass, Ice",Ground
Diglett,Rock,Atk,Def,Grass,"Fighting, Ground, Water","Poison, Rock, Steel, Fire, Electric","Fighting, Ground, Steel, Water, Grass",Ground
Diglett,Bug,Atk,Def,Flying,,"Poison, Rock, Steel, Fire, Electric","Flying, Rock, Fire",Ground
Diglett,Ghost,Atk,Def,,"Ghost, Dark","Poison, Rock, Steel, Fire, Electric","Ghost, Dark",Ground
Diglett,Steel,Atk,Def,,"Fighting, Ground","Poison, Rock, Steel, Fire, Electric","Fighting, Ground, Fire",Ground
Diglett,Fire,Atk,Def,,"Ground, Water","Poison, Rock, Steel, Fire, Electric","Ground, Rock, Water",Ground
Diglett,Water,Atk,Def,Grass,,"Poison, Rock, Steel, Fire, Electric","Grass, Electric",Ground
Diglett,Grass,Atk,Def,"Flying, Bug",Ice,"Poison, Rock, Steel, Fire, Electric","Flying, Poison, Bug, Fire, Ice",Ground
Diglett,Electric,Atk,Def,,Ground,"Poison, Rock, Steel, Fire, Electric",Ground,Ground
Diglett,Psychic,Atk,Def,Bug,"Ghost, Dark","Poison, Rock, Steel, Fire, Electric","Bug, Ghost, Dark",Ground
Diglett,Ice,Atk,Def,,Fighting,"Poison, Rock, Steel, Fire, Electric","Fighting, Rock, Steel, Fire",Ground
Diglett,Dragon,Atk,Def,,"Ice, Dragon, Fairy","Poison, Rock, Steel, Fire, Electric","Ice, Dragon, Fairy",Ground
Diglett,Dark,Atk,Def,Bug,"Fighting, Fairy","Poison, Rock, Steel, Fire, Electric","Fighting, Bug, Fairy",Ground
Diglett,Fairy,Atk,Def,,,"Poison, Rock, Steel, Fire, Electric","Poison, Steel",Ground
Dugtrio,Normal,Atk,Def,,Fighting,"Poison, Rock, Steel, Fire, Electric",Fighting,Ground
Dugtrio,Fighting,Atk,Def,Flying,"Psychic, Fairy","Poison, Rock, Steel, Fire, Electric","Flying, Psychic, Fairy",Ground
Dugtrio,Flying,Atk,Def,,Ice,"Poison, Rock, Steel, Fire, Electric","Rock, Electric, Ice",Ground
Dugtrio,Poison,Atk,Def,,"Ground, Psychic","Poison, Rock, Steel, Fire, Electric","Ground, Psychic",Ground
Dugtrio,Ground,Atk,Def,Grass,"Water, Ice","Poison, Rock, Steel, Fire, Electric","Water, Grass, Ice",Ground
Dugtrio,Rock,Atk,Def,Grass,"Fighting, Ground, Water","Poison, Rock, Steel, Fire, Electric","Fighting, Ground, Steel, Water, Grass",Ground
Dugtrio,Bug,Atk,Def,Flying,,"Poison, Rock, Steel, Fire, Electric","Flying, Rock, Fire",Ground
Dugtrio,Ghost,Atk,Def,,"Ghost, Dark","Poison, Rock, Steel, Fire, Electric","Ghost, Dark",Ground
Dugtrio,Steel,Atk,Def,,"Fighting, Ground","Poison, Rock, Steel, Fire, Electric","Fighting, Ground, Fire",Ground
Dugtrio,Fire,Atk,Def,,"Ground, Water","Poison, Rock, Steel, Fire, Electric","Ground, Rock, Water",Ground
Dugtrio,Water,Atk,Def,Grass,,"Poison, Rock, Steel, Fire, Electric","Grass, Electric",Ground
Dugtrio,Grass,Atk,Def,"Flying, Bug",Ice,"Poison, Rock, Steel, Fire, Electric","Flying, Poison, Bug, Fire, Ice",Ground
Dugtrio,Electric,Atk,Def,,Ground,"Poison, Rock, Steel, Fire, Electric",Ground,Ground
Dugtrio,Psychic,Atk,Def,Bug,"Ghost, Dark","Poison, Rock, Steel, Fire, Electric","Bug, Ghost, Dark",Ground
Dugtrio,Ice,Atk,Def,,Fighting,"Poison, Rock, Steel, Fire, Electric","Fighting, Rock, Steel, Fire",Ground
Dugtrio,Dragon,Atk,Def,,"Ice, Dragon, Fairy","Poison, Rock, Steel, Fire, Electric","Ice, Dragon, Fairy",Ground
Dugtrio,Dark,Atk,Def,Bug,"Fighting, Fairy","Poison, Rock, Steel, Fire, Electric","Fighting, Bug, Fairy",Ground
Dugtrio,Fairy,Atk,Def,,,"Poison, Rock, Steel, Fire, Electric","Poison, Steel",Ground
Grimer,Normal,Any,Def,,Fighting,"Grass, Fairy",Fighting,Poison
Grimer,Fighting,Any,Def,,"Flying, Psychic","Grass, Fairy","Flying, Psychic, Fairy",Poison
Grimer,Flying,Any,Def,Rock,"Electric, Ice","Grass, Fairy","Rock, Electric, Ice",Poison
Grimer,Poison,Any,Def,Ground,Psychic,"Grass, Fairy","Ground, Psychic",Poison
Grimer,Ground,Any,Def,,"Water, Ice","Grass, Fairy","Water, Grass, Ice",Poison
Grimer,Rock,Any,Def,"Steel, Ground","Fighting, Water","Grass, Fairy","Fighting, Ground, Steel, Water, Grass",Poison
Grimer,Bug,Any,Def,Rock,"Flying, Fire","Grass, Fairy","Flying, Rock, Fire",Poison
Grimer,Ghost,Any,Def,Ghost,Dark,"Grass, Fairy","Ghost, Dark",Poison
Grimer,Steel,Any,Def,Ground,"Fighting, Fire","Grass, Fairy","Fighting, Ground, Fire",Poison
Grimer,Fire,Any,Def,"Ground, Rock",Water,"Grass, Fairy","Ground, Rock, Water",Poison
Grimer,Water,Any,Def,,Electric,"Grass, Fairy","Grass, Electric",Poison
Grimer,Grass,Any,Def,Poison,"Flying, Bug, Fire, Ice","Grass, Fairy","Flying, Poison, Bug, Fire, Ice",Poison
Grimer,Electric,Any,Def,Ground,,"Grass, Fairy",Ground,Poison
Grimer,Psychic,Any,Def,Ghost,"Bug, Dark","Grass, Fairy","Bug, Ghost, Dark",Poison
Grimer,Ice,Any,Def,"Steel, Rock","Fighting, Fire","Grass, Fairy","Fighting, Rock, Steel, Fire",Poison
Grimer,Dragon,Any,Def,,"Ice, Dragon","Grass, Fairy","Ice, Dragon, Fairy",Poison
Grimer,Dark,Any,Def,,"Fighting, Bug","Grass, Fairy","Fighting, Bug, Fairy",Poison
Grimer,Fairy,Any,Def,"Steel, Poison",,"Grass, Fairy","Poison, Steel",Poison
Muk,Normal,Atk,Def,,Fighting,"Grass, Fairy",Fighting,Poison
Muk,Fighting,Atk,Def,,"Flying, Psychic","Grass, Fairy","Flying, Psychic, Fairy",Poison
Muk,Flying,Atk,Def,Rock,"Electric, Ice","Grass, Fairy","Rock, Electric, Ice",Poison
Muk,Poison,Atk,Def,Ground,Psychic,"Grass, Fairy","Ground, Psychic",Poison
Muk,Ground,Atk,Def,,"Water, Ice","Grass, Fairy","Water, Grass, Ice",Poison
Muk,Rock,Atk,Def,"Steel, Ground","Fighting, Water","Grass, Fairy","Fighting, Ground, Steel, Water, Grass",Poison
Muk,Bug,Atk,Def,Rock,"Flying, Fire","Grass, Fairy","Flying, Rock, Fire",Poison
Muk,Ghost,Atk,Def,Ghost,Dark,"Grass, Fairy","Ghost, Dark",Poison
Muk,Steel,Atk,Def,Ground,"Fighting, Fire","Grass, Fairy","Fighting, Ground, Fire",Poison
Muk,Fire,Atk,Def,"Ground, Rock",Water,"Grass, Fairy","Ground, Rock, Water",Poison
Muk,Water,Atk,Def,,Electric,"Grass, Fairy","Grass, Electric",Poison
Muk,Grass,Atk,Def,Poison,"Flying, Bug, Fire, Ice","Grass, Fairy","Flying, Poison, Bug, Fire, Ice",Poison
Muk,Electric,Atk,Def,Ground,,"Grass, Fairy",Ground,Poison
Muk,Psychic,Atk,Def,Ghost,"Bug, Dark","Grass, Fairy","Bug, Ghost, Dark",Poison
Muk,Ice,Atk,Def,"Steel, Rock","Fighting, Fire","Grass, Fairy","Fighting, Rock, Steel, Fire",Poison
Muk,Dragon,Atk,Def,,"Ice, Dragon","Grass, Fairy","Ice, Dragon, Fairy",Poison
Muk,Dark,Atk,Def,,"Fighting, Bug","Grass, Fairy","Fighting, Bug, Fairy",Poison
Muk,Fairy,Atk,Def,"Steel, Poison",,"Grass, Fairy","Poison, Steel",Poison
Zangoose,Normal,Any,Def,,Fighting,,Fighting,Normal
Zangoose,Fighting,Any,Def,,"Flying, Psychic, Fairy",,"Flying, Psychic, Fairy",Normal
Zangoose,Flying,Any,Def,Rock,"Electric, Ice",,"Rock, Electric, Ice",Normal
Zangoose,Poison,Any,Def,,"Ground, Psychic",,"Ground, Psychic",Normal
Zangoose,Ground,Any,Def,,"Water, Grass, Ice",,"Water, Grass, Ice",Normal
Zangoose,Rock,Any,Def,Steel,"Fighting, Ground, Water, Grass",,"Fighting, Ground, Steel, Water, Grass",Normal
Zangoose,Bug,Any,Def,Rock,"Flying, Fire",,"Flying, Rock, Fire",Normal
Zangoose,Ghost,Any,Def,Ghost,Dark,,"Ghost, Dark",Normal
Zangoose,Steel,Any,Def,,"Fighting, Ground, Fire",,"Fighting, Ground, Fire",Normal
Zangoose,Fire,Any,Def,Rock,"Ground, Water",,"Ground, Rock, Water",Normal
Zangoose,Water,Any,Def,,"Grass, Electric",,"Grass, Electric",Normal
Zangoose,Grass,Any,Def,,"Flying, Poison, Bug, Fire, Ice",,"Flying, Poison, Bug, Fire, Ice",Normal
Zangoose,Electric,Any,Def,,Ground,,Ground,Normal
Zangoose,Psychic,Any,Def,Ghost,"Bug, Dark",,"Bug, Ghost, Dark",Normal
Zangoose,Ice,Any,Def,"Rock, Steel","Fighting, Fire",,"Fighting, Rock, Steel, Fire",Normal
Zangoose,Dragon,Any,Def,,"Ice, Dragon, Fairy",,"Ice, Dragon, Fairy",Normal
Zangoose,Dark,Any,Def,,"Fighting, Bug, Fairy",,"Fighting, Bug, Fairy",Normal
Zangoose,Fairy,Any,Def,Steel,Poison,,"Poison, Steel",Normal
Seviper,Normal,Any,Any,,Fighting,"Grass, Fairy",Fighting,Poison
Seviper,Fighting,Any,Any,,"Flying, Psychic","Grass, Fairy","Flying, Psychic, Fairy",Poison
Seviper,Flying,Any,Any,Rock,"Electric, Ice","Grass, Fairy","Rock, Electric, Ice",Poison
Seviper,Poison,Any,Any,Ground,Psychic,"Grass, Fairy","Ground, Psychic",Poison
Seviper,Ground,Any,Any,,"Water, Ice","Grass, Fairy","Water, Grass, Ice",Poison
Seviper,Rock,Any,Any,"Steel, Ground","Fighting, Water","Grass, Fairy","Fighting, Ground, Steel, Water, Grass",Poison
Seviper,Bug,Any,Any,Rock,"Flying, Fire","Grass, Fairy","Flying, Rock, Fire",Poison
Seviper,Ghost,Any,Any,Ghost,Dark,"Grass, Fairy","Ghost, Dark",Poison
Seviper,Steel,Any,Any,Ground,"Fighting, Fire","Grass, Fairy","Fighting, Ground, Fire",Poison
Seviper,Fire,Any,Any,"Ground, Rock",Water,"Grass, Fairy","Ground, Rock, Water",Poison
Seviper,Water,Any,Any,,Electric,"Grass, Fairy","Grass, Electric",Poison
Seviper,Grass,Any,Any,Poison,"Flying, Bug, Fire, Ice","Grass, Fairy","Flying, Poison, Bug, Fire, Ice",Poison
Seviper,Electric,Any,Any,Ground,,"Grass, Fairy",Ground,Poison
Seviper,Psychic,Any,Any,Ghost,"Bug, Dark","Grass, Fairy","Bug, Ghost, Dark",Poison
Seviper,Ice,Any,Any,"Steel, Rock","Fighting, Fire","Grass, Fairy","Fighting, Rock, Steel, Fire",Poison
Seviper,Dragon,Any,Any,,"Ice, Dragon","Grass, Fairy","Ice, Dragon, Fairy",Poison
Seviper,Dark,Any,Any,,"Fighting, Bug","Grass, Fairy","Fighting, Bug, Fairy",Poison
Seviper,Fairy,Any,Any,"Steel, Poison",,"Grass, Fairy","Poison, Steel",Poison
Crabrawler,Normal,SpA,Def,,Fighting,"Normal, Rock, Steel, Ice, Dark",Fighting,Fighting
Crabrawler,Fighting,SpA,Def,"Flying, Psychic, Fairy",,"Normal, Rock, Steel, Ice, Dark","Flying, Psychic, Fairy",Fighting
Crabrawler,Flying,SpA,Def,,Electric,"Normal, Rock, Steel, Ice, Dark","Rock, Electric, Ice",Fighting
Crabrawler,Poison,SpA,Def,Psychic,Ground,"Normal, Rock, Steel, Ice, Dark","Ground, Psychic",Fighting
Crabrawler,Ground,SpA,Def,,"Water, Grass","Normal, Rock, Steel, Ice, Dark","Water, Grass, Ice",Fighting
Crabrawler,Rock,SpA,Def,,"Fighting, Ground, Water, Grass","Normal, Rock, Steel, Ice, Dark","Fighting, Ground, Steel, Water, Grass",Fighting
Crabrawler,Bug,SpA,Def,Flying,Fire,"Normal, Rock, Steel, Ice, Dark","Flying, Rock, Fire",Fighting
Crabrawler,Ghost,SpA,Def,Ghost,,"Normal, Rock, Steel, Ice, Dark","Ghost, Dark",Fighting
Crabrawler,Steel,SpA,Def,,"Fighting, Ground, Fire","Normal, Rock, Steel, Ice, Dark","Fighting, Ground, Fire",Fighting
Crabrawler,Fire,SpA,Def,,"Ground, Water","Normal, Rock, Steel, Ice, Dark","Ground, Rock, Water",Fighting
Crabrawler,Water,SpA,Def,,"Grass, Electric","Normal, Rock, Steel, Ice, Dark","Grass, Electric",Fighting
Crabrawler,Grass,SpA,Def,"Flying, Poison, Bug",Fire,"Normal, Rock, Steel, Ice, Dark","Flying, Poison, Bug, Fire, Ice",Fighting
Crabrawler,Electric,SpA,Def,,Ground,"Normal, Rock, Steel, Ice, Dark",Ground,Fighting
Crabrawler,Psychic,SpA,Def,"Ghost, Bug",,"Normal, Rock, Steel, Ice, Dark","Bug, Ghost, Dark",Fighting
Crabrawler,Ice,SpA,Def,,"Fighting, Fire","Normal, Rock, Steel, Ice, Dark","Fighting, Rock, Steel, Fire",Fighting
Crabrawler,Dragon,SpA,Def,Fairy,Dragon,"Normal, Rock, Steel, Ice, Dark","Ice, Dragon, Fairy",Fighting
Crabrawler,Dark,SpA,Def,"Bug, Fairy",Fighting,"Normal, Rock, Steel, Ice, Dark","Fighting, Bug, Fairy",Fighting
Crabrawler,Fairy,SpA,Def,Poison,,"Normal, Rock, Steel, Ice, Dark","Poison, Steel",Fighting
